UniqueID,loan_default
672600,0.3
674062,0.314
702089,0.144
733602,0.188
733669,0.294
717222,0.358
702218,0.188
696298,0.408
751606,0.142
751199,0.28
709742,0.356
696550,0.162
696736,0.302
732696,0.26
728279,0.31
675798,0.15
747957,0.276
709468,0.406
734301,0.248
734175,0.118
733858,0.308
717951,0.316
697071,0.164
654861,0.362
716964,0.172
718886,0.168
732625,0.33
698246,0.212
717198,0.262
733798,0.224
747042,0.142
697188,0.164
738224,0.16
733735,0.414
747033,0.232
698088,0.392
747056,0.324
703547,0.324
747134,0.166
750271,0.148
655291,0.398
733327,0.368
747064,0.222
710847,0.172
746682,0.262
709847,0.304
675551,0.274
733282,0.102
669088,0.13
668956,0.208
724037,0.246
672794,0.146
742638,0.442
728065,0.352
664283,0.278
723634,0.32
714770,0.132
724016,0.272
740678,0.17
745664,0.15
723989,0.344
740783,0.204
724018,0.288
741927,0.172
740485,0.286
673162,0.336
760295,0.358
740659,0.4
752746,0.322
717384,0.338
762452,0.38
717201,0.348
732145,0.382
756011,0.282
740789,0.346
754816,0.334
759492,0.312
724614,0.232
671324,0.106
664084,0.232
741979,0.338
724102,0.202
737827,0.198
721970,0.182
752191,0.348
762298,0.206
714974,0.266
718763,0.374
736776,0.26
672900,0.32
735913,0.162
739402,0.38
750696,0.242
730514,0.226
662992,0.298
663740,0.292
719352,0.176
727744,0.356
759598,0.288
711847,0.35
720133,0.182
769104,0.304
764582,0.262
697393,0.312
677121,0.222
697996,0.428
759477,0.322
760279,0.32
753149,0.322
716937,0.316
769449,0.324
739172,0.268
730753,0.26
743859,0.362
760603,0.202
748317,0.372
741413,0.204
723227,0.28
758792,0.366
716529,0.264
759957,0.328
718159,0.496
762469,0.22
711993,0.37
741366,0.44
697547,0.296
669578,0.302
752554,0.262
746848,0.362
762621,0.268
663404,0.422
759630,0.212
744196,0.298
677214,0.204
759788,0.276
728216,0.384
695223,0.25
765619,0.21
745707,0.232
767131,0.248
744806,0.2
768885,0.202
746748,0.212
698385,0.338
761146,0.248
730896,0.238
727955,0.238
724681,0.374
744015,0.246
723232,0.172
735323,0.338
721346,0.398
729855,0.41
710652,0.232
716157,0.484
747585,0.252
753056,0.38
669389,0.258
727344,0.26
714569,0.256
742647,0.218
655855,0.204
708217,0.368
716220,0.336
755603,0.282
727755,0.3
674447,0.226
683341,0.296
754696,0.32
663907,0.28
719384,0.328
721230,0.392
699824,0.328
761059,0.376
741968,0.286
705073,0.228
716184,0.434
669594,0.38
671597,0.208
699587,0.446
718537,0.256
761106,0.334
670451,0.332
669346,0.24
670396,0.398
720926,0.396
753275,0.464
718395,0.462
669216,0.242
709691,0.336
670409,0.3
715826,0.358
754723,0.276
699519,0.228
670363,0.174
752984,0.258
755818,0.354
699651,0.266
671596,0.302
738990,0.096
663933,0.354
670425,0.254
700749,0.34
757721,0.388
731972,0.166
761113,0.452
754784,0.352
699898,0.21
747770,0.34
702081,0.338
656152,0.272
706126,0.326
663859,0.256
670377,0.248
719411,0.422
684454,0.432
732817,0.416
699504,0.384
699141,0.428
684696,0.172
752748,0.256
712145,0.276
735307,0.266
765081,0.284
732536,0.292
752103,0.13
748916,0.318
765025,0.268
729104,0.326
698683,0.52
674535,0.322
729148,0.268
765177,0.214
674186,0.442
728574,0.142
732139,0.22
699413,0.406
720671,0.152
704233,0.222
766680,0.172
760053,0.26
718828,0.308
663770,0.212
758162,0.318
754182,0.414
752742,0.216
703444,0.264
691716,0.4
755090,0.272
769250,0.332
738644,0.16
684657,0.15
685166,0.286
685167,0.308
718257,0.212
739011,0.268
758113,0.286
758178,0.378
762428,0.324
762527,0.31
753913,0.278
680347,0.236
666283,0.308
669816,0.324
711734,0.272
705172,0.412
691754,0.2
701757,0.252
692365,0.156
735022,0.354
692433,0.238
730103,0.236
741752,0.25
724391,0.268
692649,0.17
694869,0.356
668256,0.324
724488,0.312
694607,0.42
726238,0.332
691455,0.412
744130,0.216
726672,0.224
692578,0.394
692583,0.494
692659,0.436
746226,0.348
726714,0.418
692658,0.254
709757,0.456
730075,0.25
724584,0.294
762494,0.252
695078,0.204
690695,0.358
725553,0.256
673798,0.486
741180,0.478
730159,0.412
738483,0.292
677606,0.386
737030,0.246
689651,0.404
757561,0.202
716294,0.32
682224,0.374
680528,0.298
722592,0.392
697178,0.264
681773,0.286
751498,0.262
723428,0.332
710656,0.276
710936,0.318
680030,0.392
719576,0.166
754730,0.412
682127,0.32
682943,0.232
720005,0.16
718532,0.386
723459,0.242
752347,0.432
720430,0.39
747148,0.26
721413,0.37
734099,0.416
761018,0.396
682993,0.3
709059,0.274
715828,0.304
711295,0.388
696840,0.366
696892,0.19
677178,0.248
708451,0.184
688783,0.32
751056,0.26
715935,0.218
761140,0.268
716043,0.324
692586,0.362
728556,0.28
720246,0.346
705052,0.368
711094,0.248
706867,0.23
708335,0.358
685331,0.248
748777,0.332
723701,0.294
700885,0.278
697315,0.292
694343,0.356
706492,0.292
768113,0.27
682180,0.356
694095,0.398
727522,0.266
728230,0.188
728736,0.306
765851,0.366
682921,0.224
677287,0.188
688856,0.402
721935,0.316
739769,0.326
711104,0.532
691653,0.336
738340,0.254
715838,0.224
752322,0.402
682066,0.276
697699,0.184
677211,0.26
746153,0.278
757563,0.354
700696,0.176
695229,0.282
688245,0.26
728118,0.204
687570,0.448
714917,0.15
707239,0.444
738572,0.282
729583,0.326
711185,0.34
695957,0.288
735856,0.266
739932,0.324
703834,0.266
766141,0.238
687731,0.144
687441,0.182
697209,0.476
753410,0.272
690761,0.208
735917,0.268
702792,0.302
714304,0.146
734794,0.324
703223,0.29
696915,0.17
735595,0.254
697742,0.206
758116,0.232
689932,0.396
688493,0.24
686805,0.398
711345,0.136
711276,0.118
714641,0.144
724950,0.272
736614,0.344
723941,0.22
736734,0.282
714863,0.222
735434,0.302
736519,0.192
688429,0.392
729388,0.212
688719,0.496
713728,0.174
718139,0.19
716257,0.236
752531,0.152
712081,0.288
695178,0.26
714607,0.184
713742,0.254
714885,0.256
765686,0.186
700290,0.268
752581,0.438
735300,0.134
717476,0.33
725245,0.274
707231,0.26
697294,0.26
691564,0.184
718324,0.222
700303,0.176
728503,0.348
755797,0.242
713828,0.194
691645,0.43
728159,0.224
706912,0.228
713030,0.25
715454,0.196
718124,0.152
723711,0.172
742667,0.15
685523,0.268
759513,0.312
672047,0.246
675066,0.252
680108,0.194
728476,0.408
675613,0.306
723630,0.246
677615,0.21
670656,0.186
667297,0.284
706992,0.28
666296,0.26
737699,0.184
747391,0.296
670293,0.278
673564,0.372
714657,0.298
688768,0.21
667652,0.252
759188,0.192
673056,0.212
703639,0.264
703871,0.22
672229,0.24
714587,0.172
671182,0.272
706044,0.162
675731,0.296
676497,0.292
761808,0.352
717993,0.388
667147,0.38
708114,0.396
696806,0.41
695003,0.272
733539,0.362
734210,0.35
662385,0.436
726909,0.408
676448,0.17
658436,0.25
697797,0.37
745993,0.17
742105,0.226
721865,0.266
754603,0.18
668345,0.392
694704,0.292
663185,0.422
657421,0.238
717663,0.488
679809,0.33
699185,0.284
737448,0.334
750390,0.394
686325,0.268
660394,0.198
677295,0.156
686273,0.338
732079,0.35
757238,0.35
728395,0.366
701886,0.202
734182,0.33
750363,0.324
748516,0.31
734649,0.342
658596,0.314
660183,0.408
673975,0.276
679129,0.328
701848,0.486
729058,0.176
703155,0.4
750930,0.328
702881,0.388
677073,0.238
703190,0.208
700352,0.192
698921,0.18
739520,0.222
755088,0.388
699313,0.168
700115,0.252
698917,0.118
682954,0.314
760099,0.32
755979,0.222
722521,0.232
703333,0.144
716470,0.238
670829,0.286
685010,0.312
699025,0.126
675669,0.226
698705,0.204
673926,0.258
700124,0.312
663037,0.436
705700,0.418
756498,0.334
718331,0.416
734641,0.314
739002,0.432
724282,0.506
689322,0.302
658292,0.344
738656,0.52
674254,0.534
738347,0.596
674342,0.488
723312,0.506
728135,0.498
655032,0.278
743398,0.336
759783,0.51
761008,0.494
661169,0.22
675257,0.534
759501,0.622
764950,0.53
765273,0.66
755881,0.654
711541,0.32
709980,0.544
733553,0.398
751945,0.304
681966,0.514
662652,0.386
659497,0.376
752616,0.362
661439,0.424
767316,0.498
660756,0.252
742827,0.462
750728,0.354
702609,0.648
747074,0.372
716194,0.522
750951,0.5
746832,0.506
703525,0.52
683185,0.382
662900,0.332
698318,0.408
676561,0.412
676826,0.62
715958,0.4
690095,0.266
747572,0.326
723188,0.264
757093,0.316
727606,0.5
688628,0.37
703543,0.632
722680,0.54
709131,0.358
674821,0.306
709487,0.338
686985,0.424
674813,0.382
764244,0.402
737417,0.354
754458,0.3
721290,0.474
710472,0.396
676088,0.372
694298,0.358
743048,0.334
679509,0.432
666775,0.328
747341,0.342
660782,0.402
665825,0.49
682219,0.254
674856,0.368
665855,0.328
667068,0.19
667065,0.308
759795,0.478
722555,0.266
737432,0.358
722878,0.186
698780,0.508
761825,0.518
718057,0.25
654390,0.306
698010,0.362
737471,0.29
766573,0.316
730844,0.484
736991,0.334
675045,0.402
667380,0.318
732263,0.238
743085,0.35
734495,0.278
747635,0.21
750835,0.278
751993,0.218
767653,0.288
761599,0.368
706168,0.406
663186,0.45
747081,0.506
660673,0.278
660741,0.25
715379,0.266
746149,0.444
709811,0.38
750704,0.37
747481,0.31
663574,0.306
716399,0.32
661160,0.246
698723,0.396
756036,0.382
663265,0.332
681203,0.364
763114,0.276
699481,0.32
683330,0.492
655989,0.332
662595,0.4
683239,0.392
668246,0.506
738847,0.36
691230,0.366
735353,0.412
767409,0.506
661612,0.41
736521,0.466
664378,0.366
692661,0.462
690035,0.4
723548,0.296
730605,0.298
719051,0.484
659976,0.332
755740,0.428
679790,0.348
663566,0.474
726850,0.33
763562,0.408
733873,0.44
761999,0.218
763565,0.314
690284,0.53
711807,0.336
753079,0.434
733659,0.522
692663,0.548
739754,0.366
730940,0.406
664388,0.326
740233,0.38
663042,0.358
740164,0.41
662513,0.348
761827,0.616
655921,0.406
667595,0.656
767391,0.448
723440,0.432
691155,0.312
676899,0.392
691060,0.258
730490,0.512
761848,0.458
743988,0.498
748534,0.49
676783,0.528
705891,0.424
713906,0.528
743167,0.468
726768,0.392
706016,0.354
753745,0.352
662588,0.434
657409,0.41
728741,0.408
668373,0.322
683100,0.438
710733,0.49
735464,0.574
664237,0.51
748525,0.476
763579,0.5
756060,0.324
726421,0.326
684607,0.424
701696,0.516
757031,0.418
692628,0.444
752962,0.412
692621,0.576
663085,0.258
705572,0.374
733800,0.3
735613,0.448
656158,0.276
705309,0.448
713904,0.23
662548,0.362
672127,0.252
700539,0.266
707089,0.222
662514,0.25
655940,0.282
713751,0.322
655778,0.254
655871,0.436
710055,0.364
697239,0.43
710314,0.46
674396,0.254
677359,0.286
674382,0.246
662475,0.336
672180,0.118
664341,0.21
675956,0.402
739006,0.35
738569,0.486
699933,0.322
682895,0.476
672677,0.292
658325,0.406
655638,0.404
664302,0.286
711928,0.292
687231,0.206
676750,0.182
746249,0.34
685139,0.336
667298,0.224
705322,0.284
710151,0.322
668718,0.36
764381,0.278
686713,0.22
654840,0.31
693063,0.404
738017,0.366
748501,0.26
692697,0.26
669116,0.362
672330,0.29
731962,0.212
688230,0.318
693701,0.446
764542,0.348
685454,0.144
703394,0.416
673883,0.634
703651,0.426
757348,0.66
703056,0.354
731511,0.162
753867,0.322
694130,0.314
674246,0.452
703676,0.306
731943,0.228
672146,0.504
708261,0.342
704407,0.554
702073,0.408
687511,0.498
702275,0.578
730819,0.406
728016,0.516
739594,0.282
759588,0.172
672201,0.328
755584,0.444
668960,0.462
703355,0.268
716823,0.308
658994,0.266
706019,0.37
761810,0.656
737367,0.382
664697,0.258
726473,0.33
743215,0.4
729755,0.448
694333,0.288
724392,0.156
746047,0.53
665450,0.48
687358,0.352
659050,0.404
735927,0.314
682339,0.284
739548,0.274
723187,0.476
699432,0.338
710625,0.216
700880,0.28
666066,0.328
656099,0.356
678922,0.564
764968,0.346
696402,0.4
660789,0.296
742887,0.602
665474,0.128
753628,0.42
723200,0.454
767963,0.36
748651,0.492
679296,0.294
704893,0.15
678801,0.328
761071,0.318
742937,0.33
694317,0.268
687348,0.532
665490,0.388
667057,0.39
700739,0.444
667798,0.196
721707,0.18
709941,0.584
694319,0.356
722562,0.37
767375,0.518
710123,0.38
748245,0.262
761800,0.326
706425,0.628
721629,0.516
685177,0.478
729777,0.294
764827,0.664
742844,0.446
742714,0.526
658693,0.408
710441,0.498
659399,0.574
721786,0.21
665259,0.436
745996,0.532
679097,0.494
745977,0.286
743959,0.418
678796,0.54
724311,0.392
743364,0.394
678749,0.582
665770,0.562
686859,0.208
659172,0.374
689419,0.604
765015,0.396
733921,0.352
699634,0.558
659434,0.364
667594,0.632
710433,0.618
761491,0.322
766373,0.34
706504,0.37
738783,0.29
704302,0.218
686925,0.29
721777,0.452
739003,0.346
681622,0.404
749809,0.238
699732,0.578
760856,0.374
710498,0.438
742789,0.512
687601,0.54
707788,0.382
670806,0.236
709809,0.26
710174,0.396
720925,0.46
658580,0.172
677538,0.236
760948,0.41
738971,0.458
761855,0.376
698399,0.168
658043,0.336
700092,0.488
751829,0.332
717499,0.318
673535,0.548
655626,0.416
694441,0.166
761957,0.276
685697,0.474
666618,0.526
657717,0.35
658312,0.338
655132,0.324
706325,0.54
693411,0.376
700243,0.26
671063,0.406
674263,0.42
749332,0.32
743275,0.392
681805,0.384
729064,0.696
744350,0.474
745946,0.314
728452,0.256
759197,0.176
734065,0.238
658228,0.322
697607,0.504
756569,0.384
672697,0.356
708782,0.288
736703,0.438
673822,0.374
681230,0.196
705498,0.418
721195,0.234
678637,0.37
665774,0.612
681461,0.388
691796,0.282
666043,0.618
681717,0.242
742826,0.322
760864,0.412
674301,0.564
757380,0.424
730072,0.24
748907,0.356
693498,0.268
720797,0.202
691874,0.37
678750,0.212
685330,0.216
678475,0.472
742716,0.24
689686,0.374
678666,0.336
719029,0.152
679291,0.366
678479,0.338
687830,0.264
722288,0.29
680606,0.186
678419,0.454
751984,0.238
745109,0.336
689007,0.24
678560,0.214
742912,0.28
734854,0.276
719977,0.268
725604,0.258
748771,0.432
680278,0.272
763640,0.46
730883,0.406
669791,0.428
732985,0.418
689317,0.274
693746,0.274
700065,0.212
726024,0.25
753345,0.294
700531,0.258
719195,0.254
678458,0.376
743590,0.412
678586,0.238
678439,0.166
711272,0.324
764275,0.268
701672,0.366
763221,0.42
761748,0.268
709817,0.24
739171,0.108
716411,0.42
678738,0.402
736368,0.392
706723,0.276
736257,0.346
714659,0.302
747193,0.216
707484,0.186
743748,0.406
679779,0.28
725856,0.392
732847,0.278
689347,0.392
670397,0.334
751860,0.282
703309,0.408
684605,0.438
668704,0.434
678183,0.518
694714,0.284
678184,0.512
747069,0.306
672666,0.334
725694,0.368
691266,0.294
681645,0.32
762937,0.484
719480,0.298
659013,0.218
709506,0.324
711262,0.34
710234,0.302
736539,0.334
711701,0.458
676623,0.416
742796,0.332
711502,0.428
677176,0.208
669985,0.274
751930,0.428
733916,0.212
676680,0.32
680401,0.186
670011,0.198
762232,0.394
656648,0.352
659041,0.188
671307,0.4
680164,0.392
684038,0.242
734339,0.352
669280,0.366
654215,0.274
684986,0.286
677616,0.33
670052,0.414
742635,0.442
725906,0.278
670138,0.37
671517,0.312
701529,0.508
762756,0.278
738338,0.392
726947,0.37
717523,0.362
689434,0.454
677557,0.322
747118,0.414
677147,0.242
687839,0.398
720620,0.262
671333,0.424
672510,0.338
678626,0.296
693164,0.254
678589,0.386
678644,0.424
688320,0.404
677003,0.35
725599,0.372
678598,0.184
672484,0.496
693048,0.348
707984,0.328
697175,0.4
733489,0.406
678704,0.218
725734,0.438
696215,0.256
678462,0.188
670055,0.45
725645,0.382
672987,0.21
672904,0.218
708968,0.412
672350,0.294
673046,0.46
725658,0.354
703777,0.356
718998,0.492
688587,0.442
669982,0.224
696410,0.352
678708,0.218
755993,0.26
714527,0.428
689381,0.312
672738,0.296
696237,0.27
769129,0.216
656926,0.266
670093,0.328
697316,0.488
678428,0.436
696170,0.294
704014,0.362
678483,0.396
709482,0.264
678739,0.264
712346,0.318
688012,0.188
725670,0.4
687730,0.25
714493,0.386
769652,0.298
693549,0.354
672843,0.3
717803,0.248
672717,0.45
678423,0.264
678638,0.378
703552,0.446
678415,0.392
672658,0.414
745615,0.35
733149,0.208
709105,0.276
656908,0.352
672588,0.444
707324,0.334
731337,0.43
709457,0.42
672714,0.364
694822,0.338
733505,0.354
672611,0.288
678520,0.304
742265,0.36
715122,0.36
769193,0.4
707644,0.304
722868,0.394
722607,0.462
721887,0.424
755670,0.354
737711,0.376
674659,0.292
729209,0.334
746949,0.2
674054,0.444
682071,0.38
721779,0.36
723817,0.314
746594,0.276
756904,0.38
759693,0.374
723119,0.354
681565,0.272
766269,0.298
735649,0.332
737182,0.298
682073,0.342
728766,0.378
765153,0.344
682922,0.224
663735,0.18
705025,0.312
722951,0.39
721830,0.444
764485,0.336
718001,0.422
744739,0.334
705178,0.368
722283,0.302
724162,0.33
675086,0.436
681105,0.226
695152,0.322
666391,0.19
675825,0.372
679871,0.354
694934,0.3
739973,0.354
664158,0.172
655987,0.342
764478,0.46
759581,0.204
750624,0.342
753522,0.264
730432,0.412
665802,0.372
697899,0.32
765415,0.276
735630,0.396
760266,0.444
697376,0.288
668275,0.282
739826,0.464
675553,0.436
755686,0.354
765366,0.36
751979,0.316
666354,0.44
666450,0.238
703109,0.386
727452,0.388
687523,0.33
755259,0.312
755615,0.376
766282,0.31
654552,0.208
723575,0.376
699082,0.296
710965,0.35
666412,0.44
757307,0.384
690562,0.362
728834,0.354
721460,0.348
711461,0.184
664109,0.512
767740,0.364
676834,0.284
704681,0.392
680565,0.334
705736,0.35
688226,0.414
717098,0.448
703537,0.354
761563,0.388
697816,0.57
755115,0.554
682415,0.578
670069,0.338
752346,0.338
705108,0.488
726973,0.326
695141,0.578
728679,0.328
690211,0.406
705625,0.556
676331,0.294
703794,0.27
751183,0.578
690403,0.492
705152,0.508
694917,0.29
697322,0.424
710440,0.56
739267,0.362
721496,0.344
696623,0.294
703740,0.474
690770,0.404
747650,0.434
680339,0.536
728207,0.424
697284,0.5
688091,0.478
739373,0.308
709483,0.524
682641,0.508
695170,0.524
733425,0.168
723410,0.292
710240,0.46
737290,0.242
718945,0.452
710971,0.56
688653,0.272
747879,0.29
697957,0.512
705611,0.568
709427,0.22
687581,0.528
727154,0.328
713509,0.568
690378,0.416
709377,0.466
728968,0.354
727170,0.524
719353,0.416
688384,0.422
698116,0.352
698650,0.474
722793,0.296
750855,0.332
688029,0.506
754844,0.328
710377,0.578
687297,0.554
688155,0.482
747673,0.44
682330,0.536
680633,0.578
728629,0.394
676979,0.46
676740,0.502
709903,0.348
688292,0.562
759997,0.56
705760,0.578
765441,0.31
758207,0.354
704270,0.2
748028,0.334
761254,0.404
742194,0.42
718385,0.436
710408,0.366
755654,0.35
760985,0.416
742416,0.23
704974,0.406
715108,0.356
718065,0.328
705439,0.156
742522,0.414
752283,0.286
721869,0.268
755432,0.328
721862,0.342
710964,0.318
764789,0.384
764928,0.346
715016,0.31
747961,0.294
690648,0.248
704863,0.346
709708,0.404
746854,0.364
705502,0.346
767355,0.336
704927,0.182
748093,0.436
761588,0.364
757166,0.332
765318,0.406
752192,0.396
711258,0.368
713613,0.33
716849,0.248
669508,0.376
659987,0.34
709672,0.254
763372,0.332
692058,0.194
730747,0.18
768163,0.18
731103,0.3
698544,0.288
724970,0.204
745897,0.3
748267,0.354
705372,0.336
761521,0.298
700211,0.346
659078,0.274
684339,0.382
703395,0.316
760370,0.4
763278,0.358
768900,0.374
743994,0.448
700264,0.266
719708,0.264
691462,0.292
757192,0.298
700433,0.408
657866,0.34
768034,0.33
740130,0.322
748939,0.43
657945,0.304
717407,0.252
718348,0.364
735042,0.428
769761,0.324
684720,0.314
755102,0.406
740887,0.364
743612,0.37
659032,0.326
745817,0.41
706864,0.21
657066,0.328
753823,0.3
668726,0.326
739666,0.282
769780,0.284
717064,0.236
763227,0.332
659097,0.354
754971,0.204
682502,0.332
654852,0.414
735640,0.132
672090,0.254
732292,0.306
724764,0.33
691983,0.284
686722,0.188
738720,0.34
662555,0.542
676921,0.384
716078,0.274
691412,0.356
738731,0.274
723806,0.458
723326,0.348
683344,0.534
704221,0.268
755130,0.3
746380,0.334
698653,0.328
671966,0.406
673122,0.29
686625,0.302
683062,0.362
755167,0.438
732438,0.288
734469,0.314
671297,0.332
683319,0.326
762098,0.314
743508,0.548
711625,0.398
752989,0.346
676641,0.324
705675,0.334
661423,0.418
688011,0.388
